image_path,label,class_name
data/raw/uc_merced/agricultural/agricultural_001.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_004.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_005.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_006.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_007.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_008.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_009.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_010.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_011.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_012.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_013.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_014.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_016.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_017.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_018.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_019.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_020.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_023.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_025.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_026.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_027.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_028.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_029.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_031.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_032.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_034.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_035.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_036.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_037.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_039.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_040.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_041.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_043.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_044.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_045.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_046.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_047.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_048.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_050.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_051.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_054.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_055.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_056.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_057.jpg,0,agricultural
data/raw/uc_merced/agricultural/agricultural_062.jpg,0,agricultural
